Date,Close
10/16/2015 17:30:00,38.78
10/19/2015 17:30:00,38.82
10/20/2015 17:30:00,38.41
10/21/2015 17:30:00,39.24
10/22/2015 17:30:00,40.87
10/23/2015 17:30:00,42.16
10/26/2015 17:30:00,42
10/27/2015 17:30:00,40.35
10/28/2015 17:30:00,42.1
10/29/2015 17:30:00,42.02
10/30/2015 17:30:00,42.6
11/2/2015 17:30:00,44.11
11/3/2015 17:30:00,43.57
11/4/2015 17:30:00,40.08
11/5/2015 17:30:00,39.13
11/6/2015 17:30:00,40.06
11/9/2015 17:30:00,39.76
11/10/2015 17:30:00,39.9
11/11/2015 17:30:00,38.85
11/12/2015 17:30:00,38.03
11/13/2015 17:30:00,38.69
11/16/2015 17:30:00,38.78
11/17/2015 17:30:00,39.83
11/18/2015 17:30:00,40.85
11/19/2015 17:30:00,41.93
11/20/2015 17:30:00,42.7
11/23/2015 17:30:00,42.41
11/24/2015 17:30:00,44.42
11/25/2015 17:30:00,46.37
11/26/2015 17:30:00,47.73
11/27/2015 17:30:00,48.1
11/30/2015 17:30:00,49.68
12/1/2015 17:30:00,49.59
12/2/2015 17:30:00,48.34
12/3/2015 17:30:00,48.23
12/4/2015 17:30:00,48.72
12/7/2015 17:30:00,49.06
12/8/2015 17:30:00,47.14
12/9/2015 17:30:00,49.69
12/10/2015 17:30:00,50.08
12/11/2015 17:30:00,48.66
12/14/2015 17:30:00,46.67
12/15/2015 17:30:00,46.57
12/16/2015 17:30:00,47.48
12/17/2015 17:30:00,48.81
12/18/2015 17:30:00,49.05
12/21/2015 17:30:00,49.13
12/22/2015 17:30:00,50.12
12/23/2015 17:30:00,51.27
12/28/2015 17:30:00,50.4
12/29/2015 17:30:00,50.79
12/30/2015 17:30:00,50.01
1/4/2016 17:30:00,48.19
1/5/2016 17:30:00,47.17
1/6/2016 17:30:00,45.93
1/7/2016 17:30:00,43.6
1/8/2016 17:30:00,43.87
1/11/2016 17:30:00,44.9
1/12/2016 17:30:00,45.67
1/13/2016 17:30:00,45.77
1/14/2016 17:30:00,44.25
1/15/2016 17:30:00,42.59
1/18/2016 17:30:00,42.05
1/19/2016 17:30:00,43.1
1/20/2016 17:30:00,40.7
1/21/2016 17:30:00,42.85
1/22/2016 17:30:00,43.88
1/25/2016 17:30:00,42.98
1/26/2016 17:30:00,43.67
1/27/2016 17:30:00,43.82
1/28/2016 17:30:00,42.19
1/29/2016 17:30:00,41.79
2/1/2016 17:30:00,41.48
2/2/2016 17:30:00,40.21
2/3/2016 17:30:00,39.21
2/4/2016 17:30:00,39.69
2/5/2016 17:30:00,40.64
2/8/2016 17:30:00,38.91
2/9/2016 17:30:00,37.58
2/10/2016 17:30:00,37.98
2/11/2016 17:30:00,36.73
2/12/2016 17:30:00,37.44
2/15/2016 17:30:00,40
2/16/2016 17:30:00,39.74
2/17/2016 17:30:00,41.56
2/18/2016 17:30:00,41.53
2/19/2016 17:30:00,40.48
2/22/2016 17:30:00,42.07
2/23/2016 17:30:00,40.91
2/24/2016 17:30:00,38.79
2/25/2016 17:30:00,38.92
2/26/2016 17:30:00,40.87
2/29/2016 17:30:00,42.18
3/1/2016 17:30:00,43.45
3/2/2016 17:30:00,44.76
3/3/2016 17:30:00,45.8
3/4/2016 17:30:00,47.46
3/7/2016 17:30:00,45.99
3/8/2016 17:30:00,43.75
3/9/2016 17:30:00,43.82
3/10/2016 17:30:00,42.04
3/11/2016 17:30:00,44.58
3/14/2016 17:30:00,44.97
3/15/2016 17:30:00,43.76
3/16/2016 17:30:00,44.57
3/17/2016 17:30:00,44.79
3/18/2016 17:30:00,46.55
3/21/2016 17:30:00,47.43
3/22/2016 17:30:00,47.32
3/23/2016 17:30:00,47.14
3/24/2016 17:30:00,46
3/29/2016 17:30:00,45.86
3/30/2016 17:30:00,46.58
3/31/2016 17:30:00,45.29
4/1/2016 17:30:00,43.9
4/4/2016 17:30:00,43.58
4/5/2016 17:30:00,42.1
4/6/2016 17:30:00,42.21
4/7/2016 17:30:00,42.11
4/8/2016 17:30:00,43.26
4/11/2016 17:30:00,43.35
4/12/2016 17:30:00,43.45
4/13/2016 17:30:00,45.06
4/14/2016 17:30:00,45.02
4/15/2016 17:30:00,44.34
4/18/2016 17:30:00,44.57
4/19/2016 17:30:00,45.38
4/20/2016 17:30:00,48.12
4/21/2016 17:30:00,49.18
4/22/2016 17:30:00,49.07
4/25/2016 17:30:00,48.49
4/26/2016 17:30:00,49
4/27/2016 17:30:00,50.5
4/28/2016 17:30:00,50.56
4/29/2016 17:30:00,48.73
5/2/2016 17:30:00,48.75
5/3/2016 17:30:00,47.23
5/4/2016 17:30:00,46.5
5/5/2016 17:30:00,45.76
5/6/2016 17:30:00,46.12
5/9/2016 17:30:00,46.77
5/10/2016 17:30:00,48.54
5/11/2016 17:30:00,48.52
5/12/2016 17:30:00,47.71
5/13/2016 17:30:00,48.39
5/17/2016 17:30:00,47.28
5/18/2016 17:30:00,47.17
5/19/2016 17:30:00,47.32
5/20/2016 17:30:00,47.76
5/23/2016 17:30:00,47.37
5/24/2016 17:30:00,48.61
5/25/2016 17:30:00,49.21
5/26/2016 17:30:00,49.74
5/27/2016 17:30:00,49.68
5/30/2016 17:30:00,50.29
5/31/2016 17:30:00,49.49
6/1/2016 17:30:00,48.55
6/2/2016 17:30:00,49.8
6/3/2016 17:30:00,48.24
6/6/2016 17:30:00,49.05
6/7/2016 17:30:00,50
6/8/2016 17:30:00,49
6/9/2016 17:30:00,47.99
6/10/2016 17:30:00,46.61
6/13/2016 17:30:00,45.73
6/14/2016 17:30:00,44.99
6/15/2016 17:30:00,45.08
6/16/2016 17:30:00,44.55
6/17/2016 17:30:00,45.66
6/20/2016 17:30:00,47.98
6/21/2016 17:30:00,47.11
6/22/2016 17:30:00,46.74
6/23/2016 17:30:00,48.09
6/24/2016 17:30:00,44.31
6/27/2016 17:30:00,41.36
6/28/2016 17:30:00,42.68
6/29/2016 17:30:00,42.24
6/30/2016 17:30:00,41.34
7/1/2016 17:30:00,43.9
7/4/2016 17:30:00,42.78
7/5/2016 17:30:00,41.11
7/6/2016 17:30:00,40.48
7/7/2016 17:30:00,40.66
7/8/2016 17:30:00,42.71
7/11/2016 17:30:00,43.84
7/12/2016 17:30:00,45.11
7/13/2016 17:30:00,44.21
7/14/2016 17:30:00,44.91
7/15/2016 17:30:00,44.83
7/18/2016 17:30:00,45
7/19/2016 17:30:00,44.68
7/20/2016 17:30:00,46.22
7/21/2016 17:30:00,45.96
7/22/2016 17:30:00,45.64
7/25/2016 17:30:00,45.93
7/26/2016 17:30:00,46.69
7/27/2016 17:30:00,48.13
7/28/2016 17:30:00,46.11
7/29/2016 17:30:00,46.87
8/1/2016 17:30:00,46.09
8/2/2016 17:30:00,44.11
8/3/2016 17:30:00,44.35
8/4/2016 17:30:00,44.92
8/5/2016 17:30:00,46.34
8/8/2016 17:30:00,45.98
8/9/2016 17:30:00,47.08
8/10/2016 17:30:00,47.34
8/11/2016 17:30:00,47.79
8/12/2016 17:30:00,47.03
8/15/2016 17:30:00,47.48
8/16/2016 17:30:00,46.59
8/17/2016 17:30:00,45.64
8/18/2016 17:30:00,45.7
8/19/2016 17:30:00,45.04
8/22/2016 17:30:00,44.86
8/23/2016 17:30:00,45.35
8/24/2016 17:30:00,45.37
8/25/2016 17:30:00,44.29
8/26/2016 17:30:00,45.38
8/29/2016 17:30:00,45.01
8/30/2016 17:30:00,45.6
8/31/2016 17:30:00,45.43
9/1/2016 17:30:00,45.45
9/2/2016 17:30:00,45.77
9/5/2016 17:30:00,45.85
9/6/2016 17:30:00,45.82
9/7/2016 17:30:00,46.9
9/8/2016 17:30:00,46.46
9/9/2016 17:30:00,46.72
9/12/2016 17:30:00,46.24
9/13/2016 17:30:00,45.93
9/14/2016 17:30:00,45.78
9/15/2016 17:30:00,45.93
9/16/2016 17:30:00,44.77
9/19/2016 17:30:00,45.38
9/20/2016 17:30:00,45.14
9/21/2016 17:30:00,45.45
9/22/2016 17:30:00,46.18
9/23/2016 17:30:00,45.7
9/26/2016 17:30:00,44.6
9/27/2016 17:30:00,43.7
9/28/2016 17:30:00,44.83
9/29/2016 17:30:00,44.81
9/30/2016 17:30:00,45.44
10/4/2016 17:30:00,47.06
10/5/2016 17:30:00,47.45
10/6/2016 17:30:00,47.32
10/7/2016 17:30:00,46.9
10/10/2016 17:30:00,47.82
10/11/2016 17:30:00,47.11
10/12/2016 17:30:00,46.91
10/13/2016 17:30:00,46.1
10/14/2016 17:30:00,47.49
10/17/2016 17:30:00,46.89
10/18/2016 17:30:00,47.32
10/19/2016 17:30:00,47.5
10/20/2016 17:30:00,48.41
10/21/2016 17:30:00,48.31
10/24/2016 17:30:00,48.89
10/25/2016 17:30:00,48.76
10/26/2016 17:30:00,48.5
10/27/2016 17:30:00,48.97
10/28/2016 17:30:00,49.18
10/31/2016 17:30:00,49.13
11/1/2016 17:30:00,48.42
11/2/2016 17:30:00,47.25
11/3/2016 17:30:00,46.9
11/4/2016 17:30:00,46.61
11/7/2016 17:30:00,46.87
11/8/2016 17:30:00,46.47
11/9/2016 17:30:00,45.77
11/10/2016 17:30:00,45.1
11/11/2016 17:30:00,46.02
11/14/2016 17:30:00,45.91
11/15/2016 17:30:00,46.4
11/16/2016 17:30:00,46.25
11/17/2016 17:30:00,46.14
11/18/2016 17:30:00,46.07
11/21/2016 17:30:00,47.12
11/22/2016 17:30:00,47.17
11/23/2016 17:30:00,48.16
11/24/2016 17:30:00,48.59
11/25/2016 17:30:00,48.5
11/28/2016 17:30:00,48.3
11/29/2016 17:30:00,48.17
11/30/2016 17:30:00,47.83
12/1/2016 17:30:00,47.14
12/2/2016 17:30:00,46.6
12/5/2016 17:30:00,47.71
12/6/2016 17:30:00,47.95
12/7/2016 17:30:00,49.65
12/8/2016 17:30:00,50.85
12/9/2016 17:30:00,50.16
12/12/2016 17:30:00,49.57
12/13/2016 17:30:00,50.48
12/14/2016 17:30:00,50.65
12/15/2016 17:30:00,51.01
12/16/2016 17:30:00,51.51
12/19/2016 17:30:00,51.79
12/20/2016 17:30:00,52.54
12/21/2016 17:30:00,53.59
12/22/2016 17:30:00,53.62
12/23/2016 17:30:00,53.42
12/27/2016 17:30:00,53.41
12/28/2016 17:30:00,53.48
12/29/2016 17:30:00,52.28
12/30/2016 17:30:00,51.74
1/2/2017 17:30:00,52.88
1/3/2017 17:30:00,54.23
1/4/2017 17:30:00,53.45
1/5/2017 17:30:00,53.92
1/6/2017 17:30:00,53.84
1/9/2017 17:30:00,55.15
1/10/2017 17:30:00,55.14
1/11/2017 17:30:00,57.34
1/12/2017 17:30:00,55.67
1/13/2017 17:30:00,56.32
1/16/2017 17:30:00,55.04
1/17/2017 17:30:00,54.89
1/18/2017 17:30:00,55.5
1/19/2017 17:30:00,55.92
1/20/2017 17:30:00,55.97
1/23/2017 17:30:00,56.9
1/24/2017 17:30:00,57.79
1/25/2017 17:30:00,58.25
1/26/2017 17:30:00,58.04
1/27/2017 17:30:00,57.49
1/30/2017 17:30:00,56.16
1/31/2017 17:30:00,55.5
2/1/2017 17:30:00,56.08
2/2/2017 17:30:00,55.83
2/3/2017 17:30:00,55.53
2/6/2017 17:30:00,54.36
2/7/2017 17:30:00,53.8
2/8/2017 17:30:00,53.62
2/9/2017 17:30:00,53.55
2/10/2017 17:30:00,54
2/13/2017 17:30:00,55.21
2/14/2017 17:30:00,55.9
2/15/2017 17:30:00,55.58
2/16/2017 17:30:00,54.37
2/17/2017 17:30:00,53.97
2/20/2017 17:30:00,54
2/21/2017 17:30:00,54.87
2/22/2017 17:30:00,54.07
2/23/2017 17:30:00,53.61
2/24/2017 17:30:00,52.67
2/27/2017 17:30:00,52.33
2/28/2017 17:30:00,52.15
3/1/2017 17:30:00,53.4
3/2/2017 17:30:00,53.57
3/3/2017 17:30:00,53.72
3/6/2017 17:30:00,53.07
3/7/2017 17:30:00,52.91
3/8/2017 17:30:00,52.8
3/9/2017 17:30:00,52.04
3/10/2017 17:30:00,52.01
3/13/2017 17:30:00,53.06
3/14/2017 17:30:00,52.73
3/15/2017 17:30:00,51.91
3/16/2017 17:30:00,51.9
3/17/2017 17:30:00,50.94
3/20/2017 17:30:00,51.03
3/21/2017 17:30:00,50.01
3/22/2017 17:30:00,50.34
3/23/2017 17:30:00,50.6
3/24/2017 17:30:00,50.16
3/27/2017 17:30:00,49.52
3/28/2017 17:30:00,50.67
3/29/2017 17:30:00,50.91
3/30/2017 17:30:00,51
3/31/2017 17:30:00,51.14
4/3/2017 17:30:00,50.47
4/4/2017 17:30:00,50.54
4/5/2017 17:30:00,49.86
4/6/2017 17:30:00,49.47
4/7/2017 17:30:00,49.61
4/10/2017 17:30:00,49.68
4/11/2017 17:30:00,48.95
4/12/2017 17:30:00,49
4/13/2017 17:30:00,48.58
4/18/2017 17:30:00,49.94
4/19/2017 17:30:00,51.4
4/20/2017 17:30:00,51.62
4/21/2017 17:30:00,51.32
4/24/2017 17:30:00,52.8
4/25/2017 17:30:00,53.9
4/26/2017 17:30:00,54.14
4/27/2017 17:30:00,53.58
4/28/2017 17:30:00,53.71
5/2/2017 17:30:00,53.41
5/3/2017 17:30:00,53.44
5/4/2017 17:30:00,53.77
5/5/2017 17:30:00,53.8
5/8/2017 17:30:00,54.12
5/9/2017 17:30:00,53.8
5/10/2017 17:30:00,53.84
5/11/2017 17:30:00,53.71
5/12/2017 17:30:00,53.9
5/15/2017 17:30:00,54.4
5/16/2017 17:30:00,54.36
5/17/2017 17:30:00,53.59
5/18/2017 17:30:00,52.85
5/19/2017 17:30:00,53.34
5/22/2017 17:30:00,53.08
5/23/2017 17:30:00,53.12
5/24/2017 17:30:00,53.19
5/25/2017 17:30:00,53.18
5/26/2017 17:30:00,52.72
5/29/2017 17:30:00,52.58
5/30/2017 17:30:00,52.03
5/31/2017 17:30:00,50.95
6/1/2017 17:30:00,51.92
6/2/2017 17:30:00,52.58
6/6/2017 17:30:00,51.29
6/7/2017 17:30:00,50.96
6/8/2017 17:30:00,50.65
6/9/2017 17:30:00,50.91
6/12/2017 17:30:00,51.64
6/13/2017 17:30:00,51.91
6/14/2017 17:30:00,50.78
6/15/2017 17:30:00,49.93
6/16/2017 17:30:00,50.08
6/19/2017 17:30:00,50.22
6/20/2017 17:30:00,50.11
6/21/2017 17:30:00,50.01
6/22/2017 17:30:00,50.92
6/23/2017 17:30:00,50.43
6/26/2017 17:30:00,50.67
6/27/2017 17:30:00,50.06
6/28/2017 17:30:00,50.29
6/29/2017 17:30:00,49.63
6/30/2017 17:30:00,49.19
7/3/2017 17:30:00,50.82
7/4/2017 17:30:00,50.7
7/5/2017 17:30:00,50.37
7/6/2017 17:30:00,51.35
7/7/2017 17:30:00,51.28
7/10/2017 17:30:00,51.39
7/11/2017 17:30:00,51.9
7/12/2017 17:30:00,52.32
7/13/2017 17:30:00,52.96
7/14/2017 17:30:00,53.6
7/17/2017 17:30:00,53.19
7/18/2017 17:30:00,52.66
7/19/2017 17:30:00,52.98
7/20/2017 17:30:00,52.82
7/21/2017 17:30:00,50.69
7/24/2017 17:30:00,50.35
7/25/2017 17:30:00,49.7
7/26/2017 17:30:00,50.33
7/27/2017 17:30:00,49.87
7/28/2017 17:30:00,48.8
7/31/2017 17:30:00,48.39
8/1/2017 17:30:00,49.33
8/2/2017 17:30:00,49.42
8/3/2017 17:30:00,48.96
8/4/2017 17:30:00,49.1
8/7/2017 17:30:00,48.69
8/8/2017 17:30:00,48.98
8/9/2017 17:30:00,48.56
8/10/2017 17:30:00,48.31
8/11/2017 17:30:00,48.32
8/14/2017 17:30:00,48.77
8/15/2017 17:30:00,48.96
8/16/2017 17:30:00,49.2
8/17/2017 17:30:00,49.07
8/18/2017 17:30:00,48.51
8/21/2017 17:30:00,47.86
8/22/2017 17:30:00,47.9
8/23/2017 17:30:00,48.08
8/24/2017 17:30:00,48.38
8/25/2017 17:30:00,48.32
8/28/2017 17:30:00,48.43
8/29/2017 17:30:00,47.65
8/30/2017 17:30:00,47.86
8/31/2017 17:30:00,47.61
9/1/2017 17:30:00,48.24
9/4/2017 17:30:00,48.43
9/5/2017 17:30:00,49.27
9/6/2017 17:30:00,50
9/7/2017 17:30:00,50.35
9/8/2017 17:30:00,50.6
9/11/2017 17:30:00,50.99
9/12/2017 17:30:00,51.74
9/13/2017 17:30:00,52.27
9/14/2017 17:30:00,52.5
9/15/2017 17:30:00,52.43
9/18/2017 17:30:00,52.82
9/19/2017 17:30:00,53.05
9/20/2017 17:30:00,53.3
9/21/2017 17:30:00,53.78
9/22/2017 17:30:00,53.79
9/25/2017 17:30:00,53.68
9/26/2017 17:30:00,54.55
9/27/2017 17:30:00,54.23
9/28/2017 17:30:00,54.01
9/29/2017 17:30:00,54.1
10/2/2017 17:30:00,54.15
10/4/2017 17:30:00,55.03
10/5/2017 17:30:00,55.3
10/6/2017 17:30:00,55.3
10/9/2017 17:30:00,55.13
10/10/2017 17:30:00,54.75
10/11/2017 17:30:00,55.14
10/12/2017 17:30:00,58
10/13/2017 17:30:00,57.44
10/16/2017 17:30:00,57.45
10/17/2017 17:30:00,57.05
10/18/2017 17:30:00,58.65
10/19/2017 17:30:00,57.93
10/20/2017 17:30:00,57.19
10/23/2017 17:30:00,57.35
10/24/2017 17:30:00,58.55
10/25/2017 17:30:00,58.18
10/26/2017 17:30:00,58.78
10/27/2017 17:30:00,60.69
10/30/2017 17:30:00,62.31
11/1/2017 17:30:00,64.77
11/2/2017 17:30:00,64.47
11/3/2017 17:30:00,64.09
11/6/2017 17:30:00,63.98
11/7/2017 17:30:00,64.08
11/8/2017 17:30:00,62.87
11/9/2017 17:30:00,62.35
11/10/2017 17:30:00,62.18
11/13/2017 17:30:00,62
11/14/2017 17:30:00,61.74
11/15/2017 17:30:00,60.92
11/16/2017 17:30:00,62.41
11/17/2017 17:30:00,62.5
11/20/2017 17:30:00,65.3
11/21/2017 17:30:00,67.12
11/22/2017 17:30:00,67.25
11/23/2017 17:30:00,68.27
11/24/2017 17:30:00,69
11/27/2017 17:30:00,68.72
11/28/2017 17:30:00,69.7
11/29/2017 17:30:00,70.9
11/30/2017 17:30:00,70.3
12/1/2017 17:30:00,69.07
12/4/2017 17:30:00,69.5
12/5/2017 17:30:00,69.56
12/6/2017 17:30:00,68.5
12/7/2017 17:30:00,70.15
12/8/2017 17:30:00,71.28
12/11/2017 17:30:00,70.79
12/12/2017 17:30:00,70.16
12/13/2017 17:30:00,71.09
12/14/2017 17:30:00,71
12/15/2017 17:30:00,70.92
12/18/2017 17:30:00,71.59
12/19/2017 17:30:00,71.38
12/20/2017 17:30:00,70.6
12/21/2017 17:30:00,70.6
12/22/2017 17:30:00,70.12
12/27/2017 17:30:00,70.22
12/28/2017 17:30:00,70.09
12/29/2017 17:30:00,69.78
1/2/2018 17:30:00,69.76
1/3/2018 17:30:00,71.44
1/4/2018 17:30:00,72.5
1/5/2018 17:30:00,73.96
1/8/2018 17:30:00,74.68
1/9/2018 17:30:00,75.74
1/10/2018 17:30:00,75.4
1/11/2018 17:30:00,74.64
1/12/2018 17:30:00,76.52
1/15/2018 17:30:00,76.86
1/16/2018 17:30:00,78.68
1/17/2018 17:30:00,77.86
1/18/2018 17:30:00,77.52
1/19/2018 17:30:00,77.9
1/22/2018 17:30:00,78.72
1/23/2018 17:30:00,78.22
1/24/2018 17:30:00,77.3
1/25/2018 17:30:00,75.5
1/26/2018 17:30:00,75.9
1/29/2018 17:30:00,75.22
1/30/2018 17:30:00,73.6
1/31/2018 17:30:00,74.4
2/1/2018 17:30:00,74.16
2/2/2018 17:30:00,72.2
2/5/2018 17:30:00,70.48
2/6/2018 17:30:00,70.16
2/7/2018 17:30:00,71.66
2/8/2018 17:30:00,69.86
2/9/2018 17:30:00,69.24
2/12/2018 17:30:00,69.84
2/13/2018 17:30:00,69.5
2/14/2018 17:30:00,70.08
2/15/2018 17:30:00,70.2
2/16/2018 17:30:00,71.56
2/19/2018 17:30:00,70.6
2/20/2018 17:30:00,69.7
2/21/2018 17:30:00,68.88
2/22/2018 17:30:00,68.76
2/23/2018 17:30:00,68.52
2/26/2018 17:30:00,70
2/27/2018 17:30:00,69.78
2/28/2018 17:30:00,69.12
3/1/2018 17:30:00,67.34
3/2/2018 17:30:00,65.76
3/5/2018 17:30:00,65.22
3/6/2018 17:30:00,66.38
3/7/2018 17:30:00,65.78
3/8/2018 17:30:00,66
3/9/2018 17:30:00,66.2
3/12/2018 17:30:00,66.5
3/13/2018 17:30:00,65.68
3/14/2018 17:30:00,65.72
3/15/2018 17:30:00,67.14
3/16/2018 17:30:00,66.6
3/19/2018 17:30:00,66.38
3/20/2018 17:30:00,67.88
3/21/2018 17:30:00,67.32
3/22/2018 17:30:00,65.46
3/23/2018 17:30:00,64.3
3/26/2018 17:30:00,64.04
3/27/2018 17:30:00,65.28
3/28/2018 17:30:00,64.66
3/29/2018 17:30:00,67.5
4/3/2018 17:30:00,67.54
4/4/2018 17:30:00,66.46
4/5/2018 17:30:00,68.16
4/6/2018 17:30:00,67.4
4/9/2018 17:30:00,66.84
4/10/2018 17:30:00,69.86
4/11/2018 17:30:00,70.5
4/12/2018 17:30:00,73.52
4/13/2018 17:30:00,73.44
4/16/2018 17:30:00,71.94
4/17/2018 17:30:00,72.82
4/18/2018 17:30:00,72.38
4/19/2018 17:30:00,72.18
4/20/2018 17:30:00,71.82
4/23/2018 17:30:00,71.46
4/24/2018 17:30:00,71.58
4/25/2018 17:30:00,70.64
4/26/2018 17:30:00,71.66
4/27/2018 17:30:00,71.08
4/30/2018 17:30:00,70.8
5/2/2018 17:30:00,72.1
5/3/2018 17:30:00,71.16
5/4/2018 17:30:00,71.1
5/7/2018 17:30:00,71.6
5/8/2018 17:30:00,71.34
5/9/2018 17:30:00,70.46
5/10/2018 17:30:00,70.34
5/11/2018 17:30:00,70.16
5/14/2018 17:30:00,69.8
5/15/2018 17:30:00,70.22
5/16/2018 17:30:00,68.2
5/17/2018 17:30:00,68.7
5/18/2018 17:30:00,68.62
5/22/2018 17:30:00,69.66
5/23/2018 17:30:00,68.24
5/24/2018 17:30:00,66.18
5/25/2018 17:30:00,66.58
5/28/2018 17:30:00,66.14
5/29/2018 17:30:00,64.36
5/30/2018 17:30:00,64.46
5/31/2018 17:30:00,63.08
6/1/2018 17:30:00,63.22
6/4/2018 17:30:00,63.02
6/5/2018 17:30:00,63.12
