Date,Close
3/3/2015 17:30:00,221.6
3/4/2015 17:30:00,224.2
3/5/2015 17:30:00,225.65
3/6/2015 17:30:00,229.85
3/9/2015 17:30:00,232.2
3/10/2015 17:30:00,231.3
3/11/2015 17:30:00,242.25
3/12/2015 17:30:00,241.4
3/13/2015 17:30:00,247.75
3/16/2015 17:30:00,255.2
3/17/2015 17:30:00,252.45
3/18/2015 17:30:00,244.5
3/19/2015 17:30:00,248
3/20/2015 17:30:00,250.05
3/23/2015 17:30:00,240.8
3/24/2015 17:30:00,245.3
3/25/2015 17:30:00,244
3/26/2015 17:30:00,243.3
3/27/2015 17:30:00,244.6
3/30/2015 17:30:00,249.9
3/31/2015 17:30:00,247.85
4/1/2015 17:30:00,244.65
4/2/2015 17:30:00,243.8
4/7/2015 17:30:00,244.7
4/8/2015 17:30:00,244.35
4/9/2015 17:30:00,249.6
4/10/2015 17:30:00,253.2
4/13/2015 17:30:00,248.65
4/14/2015 17:30:00,246.45
4/15/2015 17:30:00,242.7
4/16/2015 17:30:00,237.65
4/17/2015 17:30:00,235
4/20/2015 17:30:00,230.8
4/21/2015 17:30:00,228
4/22/2015 17:30:00,226.65
4/23/2015 17:30:00,228.55
4/24/2015 17:30:00,233.05
4/27/2015 17:30:00,245.45
4/28/2015 17:30:00,240.3
4/29/2015 17:30:00,230.75
4/30/2015 17:30:00,231.45
5/4/2015 17:30:00,230.85
5/5/2015 17:30:00,228.5
5/6/2015 17:30:00,220.8
5/7/2015 17:30:00,225
5/8/2015 17:30:00,232
5/11/2015 17:30:00,227.3
5/12/2015 17:30:00,220.55
5/13/2015 17:30:00,218.1
5/14/2015 17:30:00,220.85
5/15/2015 17:30:00,215.7
5/18/2015 17:30:00,222.35
5/19/2015 17:30:00,233.2
5/20/2015 17:30:00,232.6
5/21/2015 17:30:00,230.5
5/22/2015 17:30:00,229.95
5/26/2015 17:30:00,226.35
5/27/2015 17:30:00,229.4
5/28/2015 17:30:00,226.85
5/29/2015 17:30:00,221
6/1/2015 17:30:00,220.35
6/2/2015 17:30:00,216.95
6/3/2015 17:30:00,217.8
6/4/2015 17:30:00,217.65
6/5/2015 17:30:00,213.9
6/8/2015 17:30:00,210.75
6/9/2015 17:30:00,212.65
6/10/2015 17:30:00,217.95
6/11/2015 17:30:00,216.75
6/12/2015 17:30:00,213.4
6/15/2015 17:30:00,208.75
6/16/2015 17:30:00,209.8
6/17/2015 17:30:00,207.35
6/18/2015 17:30:00,210.25
6/19/2015 17:30:00,210
6/22/2015 17:30:00,217.9
6/23/2015 17:30:00,220.2
6/24/2015 17:30:00,218.4
6/25/2015 17:30:00,218.65
6/26/2015 17:30:00,219.35
6/29/2015 17:30:00,211.9
6/30/2015 17:30:00,208
7/1/2015 17:30:00,216.25
7/2/2015 17:30:00,213.45
7/3/2015 17:30:00,212.7
7/6/2015 17:30:00,209.7
7/7/2015 17:30:00,204.7
7/8/2015 17:30:00,199.35
7/9/2015 17:30:00,203.7
7/10/2015 17:30:00,205.8
7/13/2015 17:30:00,205.8
7/14/2015 17:30:00,200.8
7/15/2015 17:30:00,197.9
7/16/2015 17:30:00,200.9
7/17/2015 17:30:00,200
7/20/2015 17:30:00,198.35
7/21/2015 17:30:00,197.5
7/22/2015 17:30:00,195.5
7/23/2015 17:30:00,195.1
7/24/2015 17:30:00,189.8
7/27/2015 17:30:00,186.2
7/28/2015 17:30:00,190.8
7/29/2015 17:30:00,186.35
7/30/2015 17:30:00,184.95
7/31/2015 17:30:00,182.4
8/3/2015 17:30:00,184.5
8/4/2015 17:30:00,183.75
8/5/2015 17:30:00,188.65
8/6/2015 17:30:00,187.55
8/7/2015 17:30:00,189.15
8/10/2015 17:30:00,190.85
8/11/2015 17:30:00,183.8
8/12/2015 17:30:00,177.8
8/13/2015 17:30:00,178.45
8/14/2015 17:30:00,178.85
8/17/2015 17:30:00,177.95
8/18/2015 17:30:00,176.55
8/19/2015 17:30:00,173.25
8/20/2015 17:30:00,169.5
